"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"India","2009","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Import","2880028","308055","Weight in kilograms","308055"
"India","2009","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Export","6030673","269680","Weight in kilograms","269680"
"India","2009","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Import","11809108","1080873","Weight in kilograms","1080873"
"India","2009","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Export","14885797","9911876","Weight in kilograms","9911876"
"India","2009","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Import","406728","160612","Weight in kilograms","160612"
"India","2009","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Export","14132547","1792259","Weight in kilograms","1792259"
"India","2009","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Import","11405177","2231326","Weight in kilograms","2231326"
"India","2009","290711","Monophenols; phenol (hydroxybenzene) and its salts","Export","6570502","2870210","Weight in kilograms","2870210"
"India","2009","290711","Monophenols; phenol (hydroxybenzene) and its salts","Import","102807818","119692139","Weight in kilograms","119692139"
"India","2009","290712","Monophenols; cresols and their salts","Export","19317474","6999797","Weight in kilograms","6999797"
"India","2009","290712","Monophenols; cresols and their salts","Import","14885865","6953743","Weight in kilograms","6953743"
"India","2009","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Export","3827862","2476536","Weight in kilograms","2476536"
"India","2009","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Import","11861314","9429443","Weight in kilograms","9429443"
"India","2009","290715","Monophenols; naphthols and their salts","Export","1609177","389486","Weight in kilograms","389486"
"India","2009","290715","Monophenols; naphthols and their salts","Import","22456457","9133869","Weight in kilograms","9133869"
"India","2009","290719","Monophenols; n.e.c. in item no. 2907.1","Export","11468005","3073467","Weight in kilograms","3073467"
"India","2009","290719","Monophenols; n.e.c. in item no. 2907.1","Import","35598886","17217632","Weight in kilograms","17217632"
"India","2009","290721","Polyphenols; resorcinol and its salts","Export","4155487","739942","Weight in kilograms","739942"
"India","2009","290721","Polyphenols; resorcinol and its salts","Import","7894926","1748235","Weight in kilograms","1748235"
"India","2009","290722","Polyphenols; hydroquinone (quinol) and its salts","Export","9651565","1137525","Weight in kilograms","1137525"
"India","2009","290722","Polyphenols; hydroquinone (quinol) and its salts","Import","15735493","4470666","Weight in kilograms","4470666"
"India","2009","290723","Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Export","189558","42483","Weight in kilograms","42483"
"India","2009","290723","Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Import","30467444","27360923","Weight in kilograms","27360923"
"India","2009","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Export","41873541","4811657","Weight in kilograms","4811657"
"India","2009","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Import","9195670","2443719","Weight in kilograms","2443719"
"India","2009","290811","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; pentachlorophenol (ISO)","Export","52446","76050","Weight in kilograms","76050"
"India","2009","290811","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; pentachlorophenol (ISO)","Import","518168","138565","Weight in kilograms","138565"
"India","2009","290819","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; other than pentachlorophenol (ISO)","Export","954979","408037","Weight in kilograms","408037"
"India","2009","290819","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; other than pentachlorophenol (ISO)","Import","2713184","1547280","Weight in kilograms","1547280"
"India","2009","290891","Phenol or phenol-alcohol derivatives, sulphonated, nitrated or nitrosated derivatives thereof; dinoseb (ISO) and its salts","Export","20581","11126","Weight in kilograms","11126"
"India","2009","290899","Phenol or phenol-alcohol derivatives, sulphonated, nitrated or nitrosated derivatives thereof; other than dinoseb (ISO), and 4,6-dinitro-o-cresol (DNOC (ISO)), and their salts","Export","12644460","3844598","Weight in kilograms","3844598"
"India","2009","290899","Phenol or phenol-alcohol derivatives, sulphonated, nitrated or nitrosated derivatives thereof; other than dinoseb (ISO), and 4,6-dinitro-o-cresol (DNOC (ISO)), and their salts","Import","9589443","3532710","Weight in kilograms","3532710"
"India","2009","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Export","4380932","1931219","Weight in kilograms","1931219"
"India","2009","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Import","206885","45439","Weight in kilograms","45439"
"India","2009","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Export","7143680","598279","Weight in kilograms","598279"
"India","2009","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Import","19547268","12442318","Weight in kilograms","12442318"
"India","2009","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","220122","18610","Weight in kilograms","18610"
"India","2009","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","907489","61532","Weight in kilograms","61532"
"India","2009","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","21741511","4317939","Weight in kilograms","4317939"
"India","2009","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","18550683","5224328","Weight in kilograms","5224328"
"India","2009","290941","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Export","2579455","3168132","Weight in kilograms","3168132"
"India","2009","290941","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Import","1744607","2408321","Weight in kilograms","2408321"
"India","2009","290943","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Export","837761","551979","Weight in kilograms","551979"
"India","2009","290943","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Import","7895690","6024121","Weight in kilograms","6024121"
"India","2009","290944","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909","Export","796886","480519","Weight in kilograms","480519"
"India","2009","290944","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909","Import","1302005","930770","Weight in kilograms","930770"
"India","2009","290949","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4","Export","17819329","8292470","Weight in kilograms","8292470"
"India","2009","290949","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4","Import","11141544","4463204","Weight in kilograms","4463204"
"India","2009","290950","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","15600417","1448847","Weight in kilograms","1448847"
"India","2009","290950","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","10789374","2098371","Weight in kilograms","2098371"
"India","2009","290960","Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","1018037","344465","Weight in kilograms","344465"
"India","2009","290960","Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","9997806","3652577","Weight in kilograms","3652577"
"India","2009","291010","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives; oxirane (ethylene oxide)","Export","1463331","512720","Weight in kilograms","512720"
"India","2009","291010","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives; oxirane (ethylene oxide)","Import","495738","71113","Weight in kilograms","71113"
"India","2009","291020","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)","Export","35757","16545","Weight in kilograms","16545"
"India","2009","291020","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)","Import","12417206","8579867","Weight in kilograms","8579867"
"India","2009","291030","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, 1-chloro-2,3-epoxypropane (epichlorohydrin)","Export","26363","14056","Weight in kilograms","14056"
"India","2009","291030","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, 1-chloro-2,3-epoxypropane (epichlorohydrin)","Import","21057504","16974825","Weight in kilograms","16974825"
"India","2009","291040","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, dieldrin (ISO, INN)","Import","495","204","Weight in kilograms","204"
"India","2009","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Export","966678","154816","Weight in kilograms","154816"
"India","2009","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Import","2856624","453607","Weight in kilograms","453607"
"India","2009","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","9219853","312169","Weight in kilograms","312169"
"India","2009","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","2035574","257403","Weight in kilograms","257403"
"India","2009","291211","Aldehydes; acyclic, without other oxygen function, methanal (formaldehyde)","Export","1031257","3865203","Weight in kilograms","3865203"
